0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2212,10,18,9,9,0,28,51,23,15,33,40,3,71,42,48,15,15,51,24,7
2213,11,19,9,9,0,27,52,23,15,33,39,3,71,42,49,14,14,51,25,7
2214,10,18,8,9,1,29,52,25,16,31,39,3,71,43,49,13,14,53,24,6
2215,11,17,8,10,1,28,52,26,17,31,40,2,72,43,49,14,13,52,24,7
2216,10,18,9,7,1,28,55,26,17,30,41,3,73,44,48,14,12,52,25,6
2217,11,17,9,8,1,29,54,26,18,29,43,3,74,44,47,14,11,52,24,5
2218,10,18,10,7,1,30,56,27,17,28,44,3,72,45,47,14,11,51,25,6
2219,10,17,9,6,1,31,55,27,17,28,45,2,72,48,46,14,10,53,24,6
2220,10,16,10,6,1,32,54,28,16,27,44,3,71,49,47,15,10,51,25,5
2221,10,17,9,8,1,33,52,28,15,27,45,3,71,51,45,15,9,52,24,6
2222,11,15,10,6,1,35,53,28,14,27,42,3,69,54,46,15,9,51,25,5
2223,10,15,10,7,2,35,51,28,14,28,44,2,69,55,43,16,10,51,25,5
2224,11,15,8,8,2,36,52,28,15,26,42,3,67,56,44,16,8,52,24,5
2225,11,15,8,7,2,38,52,29,15,27,43,3,66,55,42,16,8,53,25,5
2226,10,14,9,7,2,38,52,30,15,27,42,3,65,55,39,17,8,52,24,5
2227,11,13,9,9,2,39,52,30,15,27,42,3,62,55,39,17,9,53,24,5
2228,11,13,8,10,2,39,53,31,16,27,43,4,61,55,37,17,10,52,24,5
2229,10,12,7,11,2,41,52,32,16,27,43,4,59,54,37,17,11,54,22,5
2230,10,11,8,11,1,43,52,34,17,27,40,4,58,54,37,17,12,55,21,6
2231,10,10,7,12,1,44,53,34,17,28,40,4,57,52,37,19,14,54,20,5
2232,10,10,8,11,1,45,54,35,17,27,37,4,57,51,38,19,16,54,19,5
2233,9,11,8,10,1,47,56,36,15,27,36,4,55,51,38,21,17,53,20,5
2234,9,11,7,12,1,47,54,38,15,27,37,4,54,50,38,22,18,54,18,5
2235,9,11,5,12,2,48,55,39,15,28,36,3,52,51,38,23,19,54,20,6
2236,9,12,6,12,2,49,54,40,16,28,36,3,51,49,38,25,21,53,18,6
2237,8,12,8,11,2,49,56,40,16,28,34,4,50,50,38,25,22,53,17,5
2238,8,13,8,11,2,51,54,41,16,28,34,4,49,49,38,28,24,52,16,6
2239,9,13,8,10,2,51,55,41,16,29,31,4,48,49,38,30,25,51,14,6
2240,10,14,8,10,1,52,55,43,17,29,30,3,46,49,38,31,27,50,14,5
2241,9,16,9,10,1,53,55,43,17,29,30,4,45,46,38,33,30,49,12,6
2242,9,14,9,9,1,56,56,45,16,29,30,4,42,47,38,34,31,48,12,6
2243,10,14,9,9,1,56,55,45,16,29,29,4,42,44,38,36,34,46,10,5
2244,10,13,10,9,1,57,55,46,16,29,27,3,42,46,38,37,34,47,9,6
2245,11,11,12,8,1,58,55,46,16,29,27,4,41,45,38,39,36,45,8,5
2246,11,11,11,9,1,60,56,47,16,29,25,4,41,45,38,40,37,44,6,5
2247,11,11,11,9,1,60,57,49,15,30,24,4,40,44,38,42,39,43,6,6
2248,10,10,12,10,1,60,57,48,15,30,24,3,40,45,38,43,38,43,4,5
2249,11,9,12,11,1,62,56,49,16,29,25,4,38,46,39,43,40,41,4,5
2250,12,9,11,13,1,62,56,48,15,30,24,4,38,47,39,44,41,41,4,5
2251,11,9,11,15,0,62,55,48,16,29,24,4,38,46,38,46,42,39,4,5
2252,11,10,10,16,0,64,57,47,14,29,23,4,39,46,39,46,43,38,4,6
2253,10,9,10,18,0,65,58,44,14,29,23,4,39,47,40,46,43,39,4,6
2254,10,11,9,19,0,65,60,43,13,30,23,4,37,47,41,45,45,38,2,5
2255,10,12,9,21,0,65,59,41,14,29,24,4,36,47,41,44,46,39,2,6
2256,10,10,8,22,0,67,60,40,13,31,25,4,36,47,42,43,46,40,0,6
2257,10,11,7,24,0,67,60,39,14,31,26,4,36,47,41,42,47,41,1,5
2258,10,11,8,25,0,68,62,36,14,31,28,4,34,48,42,40,47,42,1,6
2259,10,11,7,26,0,67,63,35,14,31,29,4,33,48,41,40,49,43,1,5
2260,10,10,8,28,0,68,62,32,13,31,30,3,35,47,41,38,50,43,1,5
2261,9,11,8,29,0,69,61,32,12,32,31,4,34,48,41,37,49,43,1,6
2262,10,11,7,32,0,68,62,29,12,32,32,4,33,49,40,37,47,43,1,5
2263,10,12,7,32,0,66,62,29,13,33,33,4,33,50,39,36,46,44,1,5
2264,10,11,7,35,0,65,61,26,12,34,34,3,34,50,38,36,44,45,1,6
2265,10,12,7,36,0,65,61,25,12,34,34,3,32,52,37,38,42,44,1,6
2266,11,12,9,35,0,62,62,22,13,34,35,4,33,51,34,39,40,43,1,5
2267,10,11,10,37,0,62,60,21,13,34,35,4,32,52,34,39,39,43,1,5
2268,10,12,11,37,0,61,61,19,13,35,35,4,32,52,33,41,39,44,1,5
2269,8,15,14,37,0,57,61,17,13,35,37,3,32,53,31,40,38,45,1,5
2270,9,14,14,37,0,57,60,17,13,35,37,4,33,52,30,42,36,44,1,5
2271,8,17,16,38,0,54,58,17,13,35,37,4,31,54,31,41,35,46,3,5
2272,7,18,17,38,0,51,59,16,13,35,37,3,32,52,31,41,36,46,4,6
2273,8,19,19,36,0,50,57,16,13,34,37,3,32,51,30,42,36,48,5,5
2274,7,20,18,37,1,48,58,15,13,34,38,4,33,50,31,42,36,47,6,5
2275,8,21,20,35,1,48,58,15,14,33,39,4,33,50,32,41,35,48,7,6
2276,7,24,23,33,1,42,58,15,14,33,39,4,34,48,32,41,36,47,8,6
2277,8,24,21,35,1,42,57,15,14,33,38,3,37,47,34,40,35,47,9,5
2278,8,26,23,32,1,38,59,15,14,33,38,4,36,47,34,40,35,46,10,6
2279,10,26,21,33,1,36,56,16,14,33,37,4,39,45,36,40,35,45,10,6
2280,10,28,23,33,1,33,56,15,14,33,37,4,42,44,35,39,35,46,12,5
2281,13,24,21,33,1,34,55,16,14,33,36,4,42,43,38,38,34,46,13,6
2282,12,27,22,32,1,29,56,15,14,33,35,4,46,41,39,37,34,46,14,5
2283,14,27,23,30,1,28,56,15,14,31,34,4,48,39,41,36,33,47,16,5
2284,13,25,24,31,1,25,56,14,15,31,35,4,49,39,41,37,33,47,16,6
2285,11,27,23,31,1,22,56,14,16,31,35,3,53,37,43,35,32,47,18,5
2286,13,25,23,31,1,22,57,14,14,31,34,4,52,36,45,34,34,48,19,5
2287,10,24,23,30,2,24,56,14,13,31,35,4,54,36,45,35,32,47,20,5
2288,13,21,20,30,2,24,57,14,13,31,34,4,54,35,47,34,32,48,21,5
2289,11,20,20,31,2,25,56,14,13,31,34,3,56,34,47,34,32,49,22,5
2290,14,19,17,30,1,25,58,14,13,32,35,4,57,33,48,32,31,51,24,6
2291,12,17,18,31,1,26,57,14,13,32,35,4,57,34,48,33,31,50,24,5
2292,13,15,15,32,1,27,57,14,13,32,34,4,60,33,47,34,30,51,24,6
2293,14,13,15,32,1,27,56,14,12,33,34,4,61,31,47,35,30,51,24,6
2294,13,14,13,30,1,27,58,13,12,33,33,3,65,28,46,35,30,51,24,5
2295,14,12,11,29,1,27,58,14,11,34,33,4,66,28,47,34,29,50,24,6
2296,12,11,13,27,1,27,59,14,11,34,33,4,67,25,47,33,30,50,24,6
2297,11,12,12,26,1,28,59,14,11,33,32,4,68,25,48,32,28,49,24,5
2298,9,12,15,24,1,27,58,14,11,33,33,3,70,25,47,32,27,48,24,6
2299,9,13,12,23,1,27,59,15,11,33,33,4,70,24,47,31,25,49,23,6
2300,8,13,13,21,2,28,57,14,10,34,32,4,73,24,48,31,24,46,25,5
2301,9,12,12,19,2,29,59,15,10,33,33,3,73,26,48,31,22,46,24,6
2302,8,13,14,17,2,29,60,15,10,33,34,3,74,26,48,31,21,45,24,5
2303,9,11,16,15,1,32,58,15,11,33,35,4,73,26,47,33,20,45,24,5
2304,8,12,16,15,1,32,58,16,11,32,37,4,75,26,47,34,20,42,24,6
2305,9,12,18,12,1,34,59,16,11,32,38,3,75,25,48,33,20,43,25,5
2306,9,11,18,11,1,35,59,16,11,31,37,3,73,27,49,35,17,41,23,5
2307,9,12,19,11,1,36,58,16,11,31,37,4,73,27,50,34,17,43,25,6
2308,9,14,21,8,1,33,58,16,12,30,38,4,72,29,50,36,17,41,24,5
2309,9,13,21,8,1,35,57,16,12,30,36,4,72,29,51,36,17,40,24,5
2310,8,13,20,8,2,35,56,16,12,29,38,4,72,30,50,37,17,40,24,5
2311,8,14,19,8,2,35,55,17,12,29,38,4,72,29,51,37,18,39,23,5
2312,7,14,19,9,2,35,54,17,12,28,40,4,73,29,49,37,18,40,24,5
2313,8,15,17,8,3,35,53,18,12,27,40,4,73,28,50,37,17,39,23,6
2314,8,14,16,9,3,37,53,19,12,27,41,4,73,28,48,36,17,38,24,5
2315,7,14,15,8,3,38,54,19,12,26,41,4,74,29,49,36,15,37,24,5
2316,8,15,14,10,2,40,52,19,12,27,43,4,74,30,47,36,14,37,24,5
2317,8,13,12,9,2,41,53,19,12,27,43,4,74,28,47,35,14,38,23,5
2318,10,13,12,8,2,43,51,19,11,26,43,4,75,28,46,35,14,36,22,6
2319,10,14,10,9,2,43,51,19,11,26,44,4,75,28,45,35,14,37,21,5
2320,11,12,8,9,2,44,53,19,11,25,42,4,76,27,44,35,14,35,19,5
2321,10,12,8,9,2,45,53,21,11,25,42,4,75,27,43,34,14,37,18,6
2322,12,12,6,9,2,43,53,20,11,25,42,3,76,27,42,33,14,37,18,6
2323,11,11,8,7,2,44,54,21,11,25,42,3,76,28,40,34,14,36,18,5
2324,10,12,10,7,2,44,54,21,11,25,41,4,77,29,40,33,14,37,18,6
2325,9,11,9,8,2,45,55,21,11,24,39,4,76,31,41,33,13,37,18,5
2326,10,13,8,9,1,44,54,22,12,24,39,4,76,31,41,33,13,38,16,5
2327,9,15,8,8,2,44,54,23,12,23,37,3,77,31,41,34,13,37,15,6
2328,8,14,9,8,2,45,53,24,12,22,38,4,77,32,41,35,13,37,14,6
2329,9,14,8,9,1,46,52,24,13,22,37,4,76,32,41,35,13,37,13,5
2330,8,16,9,8,1,45,53,26,13,21,36,4,76,32,41,35,13,37,12,6
2331,9,15,8,9,1,47,55,25,13,21,36,3,76,33,41,35,14,38,12,5
2332,8,15,9,7,1,47,55,26,13,22,36,4,76,33,41,36,14,37,11,5
2333,9,16,10,7,1,47,55,26,13,22,36,4,76,35,41,36,13,38,10,6
2334,9,15,10,8,1,48,55,27,13,22,35,4,76,35,41,36,13,38,9,5
2335,11,15,10,7,1,49,56,28,13,22,36,3,76,36,41,36,13,38,7,6
2336,10,14,9,7,2,51,55,28,14,22,35,4,77,37,41,36,12,40,6,5
2337,10,14,9,6,2,52,56,29,14,21,33,4,76,37,42,36,12,40,5,5
2338,10,14,9,6,2,52,55,29,14,20,30,4,76,37,43,36,12,40,5,6
2339,10,13,9,7,2,53,55,30,13,21,29,3,76,37,43,36,12,41,5,6
2340,11,12,9,7,2,53,56,30,13,21,29,4,76,37,44,35,13,41,5,5
2341,10,13,8,7,2,53,56,31,12,21,29,4,74,38,44,36,13,41,5,6
2342,10,12,9,6,2,55,57,31,12,21,28,4,72,39,44,36,13,42,6,6
2343,9,13,8,6,1,55,56,33,13,21,28,4,69,41,44,36,13,42,5,5
2344,10,13,7,7,1,56,57,34,12,23,27,4,68,42,44,37,13,41,4,6
2345,9,13,8,6,1,57,59,34,12,23,27,4,65,44,44,39,13,40,3,6
2346,10,12,6,6,1,58,59,35,11,24,26,4,64,45,44,39,13,39,2,5
2347,9,12,7,7,1,59,58,35,11,24,28,4,61,46,42,39,13,40,2,6
2348,11,11,6,8,1,60,58,36,10,24,28,4,59,46,42,40,14,39,2,6
2349,11,11,6,9,1,60,58,37,10,23,29,4,56,46,41,40,16,39,2,5
2350,11,10,7,9,1,60,58,38,9,24,30,4,51,48,40,40,16,38,2,5
2351,9,11,8,10,1,61,57,38,9,24,32,3,50,49,39,41,15,38,2,5
2352,9,12,9,10,0,60,57,38,9,25,33,3,50,47,37,41,16,37,1,5
2353,9,11,8,12,0,60,57,38,9,25,34,4,47,48,34,42,15,38,1,5
2354,9,11,8,14,1,61,57,38,8,26,35,4,46,47,33,42,16,36,1,5
2355,8,11,8,14,1,61,58,38,9,25,37,3,45,48,30,44,15,35,1,5
2356,9,11,7,15,1,60,56,38,8,26,38,3,43,47,30,44,17,35,1,5
2357,8,11,8,14,1,60,58,38,8,27,39,4,40,49,29,43,15,34,1,5
2358,7,12,7,16,2,60,56,39,8,27,39,4,37,49,29,44,19,33,1,5
2359,8,14,7,16,2,56,57,39,7,28,40,4,36,49,28,45,18,32,1,6
2360,7,15,8,17,2,56,56,39,7,28,42,3,34,49,27,46,19,33,2,5
2361,8,18,7,18,2,53,56,39,7,27,43,4,33,48,26,48,22,31,3,5
2362,8,18,7,18,2,52,55,39,9,26,44,4,33,48,28,47,22,31,4,5
2363,8,22,7,19,2,50,55,39,9,26,44,3,33,48,29,48,24,29,4,5
2364,9,21,7,19,2,50,55,39,9,26,45,3,32,48,29,48,25,28,5,5
2365,10,23,8,19,2,49,53,39,10,26,45,4,31,48,29,49,27,28,6,5
2366,10,25,7,20,2,47,53,39,10,26,45,4,30,49,31,49,27,27,7,5
2367,10,26,9,19,2,45,52,39,10,26,44,4,29,48,31,50,30,28,8,6
2368,10,28,8,20,2,43,53,39,10,26,43,4,29,48,33,50,30,27,10,5
2369,13,26,10,19,2,42,53,39,10,26,43,4,30,48,33,50,31,28,10,5
2370,13,28,9,20,1,39,52,40,11,26,42,4,30,47,34,50,32,28,11,6
2371,14,27,11,19,1,37,52,40,11,26,42,3,30,47,35,50,33,27,11,5
2372,13,26,12,19,1,35,52,39,12,26,41,3,30,46,36,51,34,26,11,5
2373,14,25,12,21,1,34,51,40,11,27,41,4,30,45,38,48,34,27,11,6
2374,14,24,13,22,0,34,51,39,14,26,41,4,29,45,39,48,34,25,11,6
2375,15,23,13,22,0,31,54,38,13,27,41,4,31,43,39,49,35,25,13,5
2376,14,22,14,25,0,31,54,36,13,27,41,3,33,41,40,48,37,25,13,6
2377,12,22,14,25,0,30,56,34,13,28,41,4,34,40,39,48,37,24,14,6
2378,12,19,15,26,0,32,57,32,12,28,40,4,37,39,40,48,37,24,15,5
2379,13,18,14,26,1,32,57,31,11,29,40,4,37,39,40,49,37,23,16,6
2380,13,18,15,27,1,31,58,28,11,29,40,4,39,36,41,48,37,24,17,5
2381,12,16,15,27,1,33,59,27,10,29,40,3,39,36,42,47,37,23,16,5
2382,12,17,16,28,1,31,60,25,10,29,39,4,41,37,42,47,35,24,17,6
2383,12,18,14,30,1,30,60,24,10,29,39,4,41,36,42,46,35,24,16,5
2384,12,19,13,32,1,27,60,21,11,29,39,4,44,36,42,47,33,23,17,6
2385,12,19,14,33,1,25,58,21,11,29,40,3,46,36,42,46,32,25,17,5
2386,11,18,12,35,1,26,56,21,10,30,40,4,49,35,41,48,31,24,18,5
2387,12,19,11,36,1,26,56,21,10,30,40,4,51,36,42,47,29,24,17,5
2388,9,20,12,36,1,26,56,20,10,30,39,3,52,36,42,47,28,25,18,5
2389,10,20,11,38,1,25,53,19,10,30,39,3,54,36,42,48,26,24,16,5
2390,9,20,14,37,1,26,51,18,9,31,38,4,54,37,43,47,24,25,18,6
2391,12,19,13,37,1,25,51,17,9,31,38,4,55,38,42,48,23,27,19,6
2392,11,18,15,37,1,26,50,17,9,31,40,3,58,39,43,48,21,25,19,5
2393,13,16,14,38,1,25,52,16,10,32,40,3,57,39,42,49,21,25,21,6
2394,13,17,16,36,1,24,50,16,10,32,40,4,58,39,43,47,21,27,21,6
2395,13,16,15,36,1,24,49,16,11,32,42,4,58,38,43,48,20,27,22,5
2396,12,15,16,35,1,24,48,16,12,32,42,4,59,37,43,47,21,27,21,6
2397,12,16,18,34,1,23,48,15,12,31,43,4,60,36,44,46,21,29,23,6
2398,11,15,18,33,1,24,48,15,12,31,44,4,62,34,44,45,22,29,24,5
2399,9,15,20,32,1,24,47,15,12,31,44,4,62,33,45,44,23,31,23,6
2400,9,16,22,31,1,24,49,14,12,30,46,4,63,30,45,43,24,32,24,6
2401,8,15,24,30,1,26,49,13,12,30,45,3,65,30,46,43,24,33,23,6
2402,8,15,22,29,2,27,49,13,12,30,46,4,67,27,47,43,26,33,24,7
2403,8,13,24,29,2,28,49,13,11,30,46,4,68,26,47,42,26,34,24,6
2404,10,14,22,30,2,28,48,13,11,31,46,4,68,26,47,42,27,34,24,6
2405,10,13,24,29,2,29,50,12,10,31,47,3,71,25,48,40,26,35,24,5
2406,9,13,21,29,3,29,50,13,10,31,49,4,71,25,48,40,26,34,23,6
2407,11,13,22,28,3,29,50,14,8,31,49,4,73,25,47,40,26,34,23,7
2408,10,13,22,27,3,30,51,15,8,31,50,4,73,27,49,39,24,34,23,6
2409,10,13,20,29,3,31,51,14,6,32,51,4,73,26,47,39,24,36,21,6
2410,10,13,19,29,4,32,51,15,5,31,51,3,73,27,47,40,23,35,20,7
2411,9,13,18,30,4,33,53,14,4,31,52,4,74,26,46,40,23,35,19,7
2412,10,12,17,30,3,34,54,15,5,30,52,4,73,27,47,39,22,34,17,6
2413,9,14,15,31,3,33,53,15,5,30,53,4,73,27,46,39,22,35,17,7
2414,8,12,14,31,4,35,53,16,5,30,52,3,73,28,46,40,21,35,15,7
2415,9,13,12,33,4,35,51,15,5,29,52,4,74,28,45,40,22,35,15,6
2416,8,15,12,33,4,34,51,16,5,29,54,4,74,28,43,42,21,34,13,6
2417,9,15,9,32,5,34,52,17,5,29,52,3,76,27,43,42,21,37,13,6
2418,8,14,10,31,5,36,51,17,5,30,53,3,75,27,42,43,20,36,11,5
2419,9,15,10,28,4,36,52,18,5,30,51,4,76,26,42,43,20,36,9,6
2420,9,15,9,27,4,36,50,18,5,31,52,4,75,27,41,44,18,36,9,6
2421,9,15,10,25,4,36,53,19,5,32,51,3,76,27,41,45,19,34,7,6
2422,9,15,10,24,4,37,52,19,5,32,53,3,76,27,40,45,17,36,8,6
2423,11,14,11,21,3,38,52,20,6,32,53,4,76,28,39,46,16,33,6,6
2424,11,14,11,20,3,39,52,21,6,31,51,4,76,28,39,46,16,34,5,6
2425,11,14,14,18,3,40,51,20,6,31,49,4,76,28,40,47,14,33,4,6
2426,11,13,15,15,3,40,54,20,6,32,49,3,78,25,40,47,16,34,2,6
2427,12,13,17,14,2,42,53,20,6,32,47,4,76,26,41,46,16,33,2,7
2428,10,12,18,12,2,43,53,21,7,32,47,4,77,25,41,48,16,33,1,7
2429,9,13,19,11,2,43,54,21,7,32,46,4,73,26,41,48,16,34,1,6
2430,11,13,20,11,2,43,54,20,7,32,46,4,73,25,41,48,18,36,1,7
2431,10,13,22,10,2,44,52,22,7,32,46,4,71,26,41,49,18,34,1,6
2432,11,14,22,8,2,45,54,22,7,31,46,4,70,27,41,48,18,36,1,6
2433,9,14,22,9,2,46,51,22,7,31,45,4,68,27,41,48,18,36,1,7
2434,9,14,21,9,2,47,53,21,7,30,45,4,68,27,41,48,19,37,1,6
2435,9,14,20,9,2,48,51,21,7,30,45,5,65,27,41,47,20,37,1,6
2436,10,15,18,9,3,50,52,21,8,29,45,4,64,26,41,47,21,38,1,6
2437,9,15,16,10,3,50,54,21,8,29,44,4,65,25,40,46,21,38,1,5
2438,9,14,17,9,3,53,54,22,8,29,45,3,65,26,39,46,21,39,1,5
2439,9,13,15,9,3,53,53,23,8,29,44,3,65,26,39,46,22,41,1,6
2440,10,13,16,8,3,54,52,22,7,30,47,4,62,27,37,46,22,41,1,6
2441,10,14,14,8,3,52,53,23,7,29,47,4,62,26,36,45,21,41,1,5
2442,10,12,13,9,3,54,53,23,7,29,49,3,64,27,33,46,20,42,0,6
2443,9,13,13,9,3,53,52,23,6,30,49,3,64,27,32,47,18,42,0,5
2444,9,13,11,10,3,54,52,23,7,28,50,4,64,27,29,48,18,42,0,5
2445,10,13,8,10,3,53,53,23,6,28,50,4,64,27,28,47,16,43,0,6
2446,9,13,9,9,3,54,53,24,5,28,52,3,65,27,27,47,14,42,0,5
2447,9,15,8,10,3,52,53,25,5,28,52,3,65,27,26,46,14,41,0,6
2448,8,14,9,10,3,51,53,25,5,28,51,4,65,27,25,47,13,42,0,6
2449,9,17,10,9,3,49,52,26,5,28,52,4,65,27,23,48,13,42,0,5
2450,9,17,9,9,3,47,53,26,5,28,50,3,66,27,24,47,12,42,0,6
2451,10,18,9,9,3,47,53,27,4,28,49,3,66,28,23,47,10,43,2,5
2452,8,19,10,10,3,46,51,29,4,28,49,4,66,27,23,45,9,43,3,5
2453,9,19,9,9,3,44,52,30,4,28,49,4,66,27,22,46,8,43,4,6
2454,8,21,10,9,3,42,53,30,4,27,50,4,66,27,22,44,8,43,6,5
2455,8,23,9,10,4,40,52,33,4,27,50,3,69,27,22,44,8,43,6,5
2456,8,21,8,11,3,42,52,33,5,27,50,4,69,28,22,45,8,43,8,6
2457,8,21,9,10,3,40,53,34,5,27,50,4,72,28,21,44,8,42,8,6
2458,9,21,9,10,2,38,52,34,6,27,49,4,71,29,21,43,8,44,10,5
2459,10,18,10,10,2,38,51,34,6,27,50,3,73,29,22,43,8,44,10,6
2460,10,18,10,9,1,37,51,35,7,27,49,4,72,30,23,41,8,43,12,5
2461,11,17,10,8,1,37,53,35,7,27,50,4,72,31,21,41,8,43,13,5
2462,11,17,8,9,2,35,53,36,7,27,49,4,72,31,22,41,8,42,14,5
2463,12,15,7,8,2,34,54,37,7,27,47,4,72,32,22,41,8,43,15,5
2464,12,15,8,8,2,33,54,37,7,27,47,4,74,33,22,41,8,42,15,5
2465,9,15,9,8,2,32,53,38,7,27,47,4,72,35,22,41,8,43,15,5
2466,10,15,9,7,2,32,54,38,7,27,47,4,71,36,23,41,9,41,15,5
2467,9,14,8,8,2,31,54,39,7,27,47,3,70,37,24,40,9,42,16,6
2468,11,14,8,9,2,30,52,40,7,27,47,3,70,40,25,40,9,42,16,6
2469,9,15,9,9,2,30,51,41,7,27,46,3,68,42,26,40,9,42,16,5
2470,11,14,8,10,2,30,51,41,6,27,46,3,67,44,27,40,9,41,16,6
2471,11,13,7,11,1,31,52,41,7,27,46,3,66,45,28,39,11,42,14,5
2472,10,14,6,11,2,32,53,41,6,27,46,2,63,47,28,40,11,42,14,5
2473,10,14,5,12,2,30,54,41,7,27,46,3,63,48,29,39,11,42,13,6
2474,10,12,5,13,2,33,52,42,6,27,45,3,61,47,30,39,12,43,12,5
2475,10,11,5,13,2,33,53,42,6,27,45,2,61,46,31,39,15,42,10,5
2476,10,11,6,14,2,34,54,42,5,27,44,2,60,48,31,39,15,43,10,6
2477,10,13,6,14,2,33,55,42,5,27,44,3,59,46,32,38,17,43,8,5
2478,10,13,5,15,2,33,54,42,5,27,44,3,59,48,32,39,17,43,8,5
2479,10,12,5,15,1,32,54,42,7,27,43,2,59,47,34,38,19,43,6,6
2480,11,13,4,17,1,34,52,44,7,27,43,2,60,46,34,37,20,43,6,5
2481,11,13,5,17,1,33,54,44,8,27,42,3,61,44,35,35,22,44,4,5
2482,10,14,4,19,1,33,53,44,9,27,42,3,60,43,37,34,23,44,2,6
2483,11,14,5,20,1,34,52,44,9,27,41,3,60,43,36,36,25,44,2,5
2484,11,14,6,19,1,34,52,44,10,27,41,3,58,43,37,36,28,43,1,5
2485,10,13,8,19,1,36,52,46,10,27,40,4,60,41,38,37,29,43,1,5
2486,10,12,8,19,1,39,52,46,10,27,40,4,60,40,39,38,31,42,1,5
2487,10,12,10,19,1,40,50,47,10,27,40,4,59,40,39,38,32,43,1,6
2488,11,11,9,20,0,42,50,48,12,27,41,3,61,37,40,40,35,42,0,5
2489,10,10,11,19,0,43,50,48,11,27,41,4,60,38,40,39,36,41,0,5
2490,10,12,12,18,0,45,51,48,12,27,43,4,59,37,41,39,38,40,0,5
2491,9,12,12,19,0,45,51,48,12,27,43,4,59,39,41,41,39,40,0,5
2492,11,10,12,19,0,46,51,48,12,27,43,3,58,39,43,40,40,39,0,5
2493,11,11,12,19,0,47,51,48,12,26,44,4,59,39,43,42,41,39,0,6
2494,11,12,14,18,0,47,52,47,12,26,44,4,57,39,44,41,43,39,0,6
2495,10,13,14,20,0,46,53,45,12,26,45,4,57,38,44,42,42,38,0,5
2496,10,13,15,20,0,47,55,44,12,25,46,3,57,39,46,41,42,38,0,6
2497,9,12,15,22,0,49,54,43,12,25,46,3,58,38,47,41,44,39,0,6
2498,8,13,17,21,0,48,56,40,12,24,47,4,57,39,47,41,43,38,0,5
2499,9,14,15,23,1,47,55,39,11,25,47,4,56,37,47,42,46,38,0,6
2500,9,13,15,23,1,48,59,36,11,24,45,4,54,38,47,42,46,38,0,6
2501,8,13,15,25,1,48,57,36,10,25,45,3,53,37,49,41,49,38,0,6
2502,9,13,15,26,1,49,58,34,10,24,47,4,53,37,48,41,50,38,0,6
2503,8,13,16,27,1,49,59,34,9,25,46,4,51,38,49,42,50,36,1,6
2504,7,14,16,28,1,49,59,32,10,24,48,3,50,39,48,41,49,37,2,6
2505,9,14,15,30,1,50,59,31,9,24,48,3,49,39,48,41,50,37,4,6
2506,9,15,13,31,2,49,59,30,9,23,49,4,47,40,48,40,50,37,4,6
2507,10,16,12,33,2,49,59,28,8,24,49,4,46,39,48,40,51,38,5,7
2508,9,17,11,34,2,49,59,27,7,24,52,4,45,38,46,40,53,38,5,7
2509,9,18,12,35,2,49,60,24,7,24,51,3,46,38,48,39,53,38,5,6
2510,9,19,10,38,2,49,59,23,6,26,53,4,44,39,46,39,52,38,5,7
2511,9,17,12,38,2,51,58,21,6,25,53,4,43,40,46,38,53,39,5,6
2512,9,20,12,38,2,49,58,19,6,25,52,4,44,39,46,38,52,40,5,6
2513,11,18,12,38,2,51,57,18,6,25,54,3,43,41,44,38,52,42,6,7
2514,11,18,12,39,2,51,58,16,6,24,54,4,43,41,43,38,51,42,6,7
2515,11,17,13,39,1,52,58,16,7,24,54,4,43,42,42,38,51,43,6,5
2516,10,17,14,40,1,53,57,15,7,24,52,4,43,42,42,38,50,45,6,6
2517,9,17,14,41,1,54,56,14,7,24,51,4,44,41,42,38,51,45,6,5
2518,10,17,16,39,1,54,55,15,7,25,50,4,45,42,42,38,50,45,6,5
2519,9,16,16,40,2,56,54,14,7,26,50,4,45,41,42,38,51,45,6,6
2520,10,15,17,40,2,57,55,15,7,26,49,4,46,40,43,37,51,45,6,5
2521,9,15,18,39,2,57,57,14,7,26,47,3,46,41,43,37,52,46,6,5
2522,12,13,18,38,2,58,57,14,8,26,46,4,46,41,43,37,52,45,6,5
2523,10,12,20,37,2,59,56,14,8,26,45,4,46,41,44,36,52,44,6,5
2524,10,12,21,36,2,61,58,15,8,26,43,4,46,41,44,36,51,43,5,5
2525,8,12,20,34,2,61,59,16,8,26,43,4,47,40,46,34,51,44,4,5
2526,9,13,21,35,2,61,56,17,8,27,41,3,48,40,46,34,51,44,2,5
2527,9,13,19,35,2,63,57,16,8,27,41,4,49,39,47,33,51,45,2,5
2528,8,13,21,35,2,63,56,17,7,28,41,4,49,40,46,33,49,46,1,6
2529,9,13,22,33,2,63,57,18,7,28,39,4,49,39,47,33,50,48,1,5
2530,8,13,23,34,2,63,56,18,7,27,41,3,50,39,45,34,50,48,1,6
2531,9,13,22,34,2,62,56,18,6,28,41,4,50,38,45,34,49,49,1,5
2532,8,13,22,33,2,62,57,18,7,28,43,4,50,38,43,35,48,49,1,5
2533,7,13,24,32,3,61,57,19,7,28,42,3,51,38,43,34,46,51,0,6
2534,7,13,23,32,3,59,58,19,8,28,44,3,51,38,41,35,45,51,0,6
2535,8,12,24,31,2,58,57,21,8,29,43,4,50,40,41,35,43,50,0,5
